Asset Number,DeviceID,Manufacturer,Model,Image Date,Image Time,Body Part,View,Exposure Index,KAP (uGy.m2),kVp,Exposure (mAs),Exposure time (ms),Image Status,Reject Reason
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,11:09:23 AM,Wrist R,PA,318,1.09,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,11:24:53 AM,Finger L,PA,577,0.68,52,2,10,rejected,Patient Rotated
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,11:27:25 AM,Finger L,Lat,211,0.7,48,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,11:26:45 AM,Finger L,Oblique,380,0.55,48,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,11:26:02 AM,Finger L,PA,332,0.49,46,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,11:52:54 AM,Abdomen Series,AP Supine,141,13.86,77,2,3,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,12:44:14 PM,Wrist R,Scaphoid,278,0.46,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,12:41:54 PM,Wrist R,Lateral,460,1.55,57,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,12:42:35 PM,Wrist R,Oblique,343,0.98,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,12:43:12 PM,Wrist R,PA,442,1.09,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,12:49:24 PM,Clavicle R,Axial,334,9.67,70,7,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,12:50:31 PM,Shoulder R,Y View PA,342,24.44,70,12,14,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,12:48:42 PM,Shoulder R,AP,228,10.39,73,3,4,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,12:56:54 PM,Finger L,Lat,240,0.86,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,12:56:31 PM,Finger L,Oblique,534,0.86,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,12:56:12 PM,Finger L,PA,574,0.77,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,1:01:09 PM,Wrist R,Lateral,940,4.1,57,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,1:00:33 PM,Wrist R,Oblique,607,3.07,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,1:00:00 PM,Wrist R,PA,587,3.85,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,1:07:34 PM,Hip R,AP Oblique,458,8.46,63,5,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,1:06:13 PM,Hip R,AP,868,12.3,66,6,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,1:39:14 PM,Ankle R,Lateral,64,4.45,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,1:38:33 PM,Ankle R,Oblique,68,4.45,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,1:38:12 PM,Ankle R,AP,73,4.45,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,1:59:57 PM,Hip L,AP Oblique,128,22.83,77,7,8,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,1:58:59 PM,Hip L,AP Hip,185,36.32,77,8,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,1:58:32 PM,Hip L,AP Pelvis,190,53.19,75,10,12,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,2:07:45 PM,Shoulder R,Y View PA,365,32.95,73,16,18,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,2:08:35 PM,Shoulder R,Glenoid,529,14.56,73,16,18,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,2:06:59 PM,Shoulder R,AP,197,14.6,73,5,6,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,2:19:07 PM,Ankle R,Lateral,335,3.32,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,2:18:01 PM,Ankle R,Oblique,238,2.18,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,2:16:43 PM,Ankle R,Oblique,224,2.18,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,2:16:12 PM,Ankle R,AP,203,2.18,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,2:22:29 PM,Wrist L,Lateral,481,1.39,57,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,2:21:55 PM,Wrist L,Oblique,292,0.88,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,2:21:21 PM,Wrist L,PA,372,0.78,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,2:29:26 PM,Chest,Lateral L,289,63.99,125,20,39,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,2:28:56 PM,Chest,PA,307,11.12,125,3,6,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,2:41:17 PM,Ankle L,Lateral,254,3.32,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,2:40:41 PM,Ankle L,Oblique,135,2.41,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,2:40:18 PM,Ankle L,AP,113,2.41,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,2:46:00 PM,Finger L,Lat,166,0.63,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,2:45:33 PM,Finger L,PA,232,0.3,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,2:59:55 PM,Chest,AP Landscape,230,5.33,90,2,9,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:04:29 PM,Wrist R,Lateral,309,3.44,57,3,10,rejected,Not True Lateral
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:05:28 PM,Wrist R,Lateral,323,3.44,57,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:03:36 PM,Wrist R,PA,171,2.13,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:11:24 PM,Ankle L,Lateral,264,2.71,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:10:58 PM,Ankle L,Oblique,154,1.96,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:10:33 PM,Ankle L,AP,163,1.58,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:16:30 PM,Ankle R,Lateral,170,3.02,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:15:58 PM,Ankle R,Oblique,87,2.71,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:15:38 PM,Ankle R,AP,88,2.71,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:21:56 PM,Forearm L,Lateral,930,3.85,57,3,10,rejected,Not True Lateral
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:22:13 PM,Forearm L,Lateral,895,3.85,57,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:21:05 PM,Forearm L,AP,"1,166",6.39,57,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:31:49 PM,Ankle R,Lateral,306,5.05,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:31:18 PM,Ankle R,Oblique,238,4.98,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:30:51 PM,Ankle R,AP,158,3.24,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:43:11 PM,Thoracic Spine,Lateral,20,9.47,90,2,2,rejected,Under Exposure
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:43:49 PM,Thoracic Spine,Lateral,387,256.99,90,40,56,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:42:09 PM,Thoracic Spine,AP,179,39.96,77,12,14,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:44:29 PM,Thoracic Spine,Lateral,255,135.78,70,37,800,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:41:29 PM,Thoracic Spine,AP,124,18.3,77,5,6,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:50:40 PM,Ankle R,Lateral,279,4.68,55,3,10,rejected,Not True Lateral
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:51:04 PM,Ankle R,Lateral,302,4.68,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:50:04 PM,Ankle R,AP,212,3.32,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:49:33 PM,Ankle R,AP,221,3.32,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:56:11 PM,Hand R,Lateral,440,2.26,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:55:39 PM,Hand R,Oblique,350,2.17,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,3:55:12 PM,Hand R,PA,452,2.17,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,4:16:36 PM,Knee L,Lateral,397,9.84,62,5,10,rejected,Patient Rotated
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,4:15:57 PM,Knee L,Lateral,399,9.84,62,5,10,rejected,Patient Rotated
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,4:16:59 PM,Knee L,Lateral,362,9.84,62,5,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,4:14:40 PM,Knee L,AP,351,6.17,62,5,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,4:45:12 PM,Chest,Lateral L,345,27.11,125,8,14,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,4:44:00 PM,Chest,PA,388,9.18,125,3,5,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,4:52:16 PM,Ankle R,Lateral,123,6.19,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,4:51:42 PM,Ankle R,Oblique,177,7.51,60,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,4:51:10 PM,Ankle R,AP,170,7.24,60,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,5:17:12 PM,Small Bowel,AP C,184,95.38,102,9,13,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,5:18:52 PM,Small Bowel,AP C,167,89.91,102,8,12,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,5:48:32 PM,Chest,Lateral L,431,37.04,125,9,18,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,5:47:49 PM,Chest,PA,337,7.22,125,2,3,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,6:02:53 PM,Thumb L,Lat,360,0.63,52,2,10,rejected,Not True Lateral
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,6:03:46 PM,Thumb L,AP,229,0.63,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,6:02:06 PM,Thumb L,Lat,384,0.63,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,6:01:28 PM,Thumb L,Oblique,438,0.63,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,6:19:22 PM,Knee R,Lateral,425,13.85,62,5,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,6:18:25 PM,Knee R,AP,317,13.68,62,5,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,6:30:03 PM,Knee L,Lateral,106,0.56,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,6:29:01 PM,Knee L,AP,205,1.02,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,6:35:57 PM,Forearm L,Lateral,221,4.5,60,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,6:33:05 PM,Forearm L,AP,376,6.23,57,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,6:43:07 PM,Clavicle R,Axial,282,5.43,70,7,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,6:42:10 PM,Clavicle R,AP,414,12.99,70,7,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,7:01:28 PM,Thumb L,AP,158,0.68,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,7:00:42 PM,Thumb L,Lat,327,0.77,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,7:00:16 PM,Thumb L,Oblique,114,0.77,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,7:44:23 PM,Finger L,Lat,204,0.77,52,2,10,rejected,Not True Lateral
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,7:45:00 PM,Finger L,Lat,216,0.77,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,7:43:48 PM,Finger L,Oblique,469,0.72,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,7:43:15 PM,Finger L,PA,531,0.4,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,8:19:05 PM,Wrist R,Lateral,370,2.29,57,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,8:20:14 PM,Wrist R,PA,382,3.07,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,8:32:32 PM,Knee R,Lateral,177,0.75,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,8:31:30 PM,Knee R,AP,189,0.71,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,8:35:37 PM,Hip L,AP Pelvis,"1,024",5.91,63,6,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,8:34:18 PM,Hip L,AP Pelvis,718,5.75,63,6,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,8:44:50 PM,Knee L,Lateral,348,11.18,62,5,10,rejected,Not True Lateral
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,8:45:14 PM,Knee L,Lateral,333,11.18,62,5,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,8:42:53 PM,Knee L,AP,451,9.84,62,5,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,8:46:08 PM,Tibia/Fibula L,Lateral,598,14.53,63,4,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,8:47:27 PM,Tibia/Fibula L,AP,633,7.47,63,4,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,8:43:38 PM,Tibia/Fibula L,AP,346,9.31,63,4,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,8:51:42 PM,Knee R,Lateral,358,7.67,62,5,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,8:50:20 PM,Knee R,AP,521,12.18,62,5,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,9:46:59 PM,Abdomen,AP Landscape,113,305.96,77,36,43,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,9:46:27 PM,Abdomen,AP Landscape,203,585.28,77,68,82,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,10:39:16 PM,Hand L,Lateral,700,5.01,63,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,10:38:46 PM,Hand L,Oblique,449,3.95,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,10:38:28 PM,Hand L,PA,594,3.95,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,11:59:30 PM,Wrist R,Oblique,803,4.16,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,11:58:59 PM,Wrist R,PA,961,5.86,57,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,01/08/2020,11:57:58 PM,Wrist R,PA,808,4.79,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,6:15:19 PM,Chest,PA,339,5.44,125,2,3,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,6:36:06 PM,Shoulder R,Y View PA,56,53.65,73,16,18,rejected,Not True Lateral
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,6:34:56 PM,Shoulder R,Y View PA,62,45.22,73,16,18,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,6:34:15 PM,Shoulder R,Y View PA,26,39.09,73,16,18,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,6:33:04 PM,Shoulder R,Glenoid,396,32.95,73,16,18,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,6:32:25 PM,Shoulder R,AP,147,20.55,73,7,7,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,6:40:57 PM,Chest,Lateral L,338,24.69,125,7,13,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,6:40:25 PM,Chest,PA,281,8.92,125,2,4,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,7:20:02 PM,Ankle R,Lateral,561,5.58,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,7:19:39 PM,Ankle R,Oblique,431,3.85,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,7:19:21 PM,Ankle R,AP,362,3.17,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,7:27:56 PM,Thumb L,AP,531,1.08,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,7:27:34 PM,Thumb L,Lat,350,1.08,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,7:27:14 PM,Thumb L,Oblique,366,1.08,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,7:32:33 PM,Thumb L,AP,359,1.13,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,7:32:10 PM,Thumb L,Lat,299,1.13,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,7:31:54 PM,Thumb L,Oblique,488,1.13,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,7:41:49 PM,Thumb R,AP,668,1.18,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,7:40:55 PM,Thumb R,Lat,427,1.13,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,7:40:34 PM,Thumb R,Oblique,454,1.13,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,7:59:52 PM,Clavicle R,AP,849,7.7,70,6,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,7:58:24 PM,Clavicle R,AP,391,3.85,70,6,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,8:17:52 PM,Chest,Lateral L,"1,034",79.08,125,22,42,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,8:14:32 PM,Chest,AP Landscape,502,11.83,90,2,9,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,8:42:15 PM,Wrist R,Lateral,672,5.5,60,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,8:41:33 PM,Wrist R,PA,342,3.9,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,9:37:22 PM,Wrist L,Lateral,616,3.28,57,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,9:36:19 PM,Wrist L,Oblique,530,2.76,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,9:35:46 PM,Wrist L,PA,644,2.76,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,9:44:32 PM,Chest,PA,292,7.95,125,2,4,rejected,Not True Lateral
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,9:45:30 PM,Chest,Lateral L,382,68.24,125,18,35,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,9:44:50 PM,Chest,PA,304,6.93,125,2,4,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,11:39:12 PM,Chest,Lateral L,624,34.59,125,12,23,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,11:37:53 PM,Chest,AP Landscape,691,11.97,90,2,9,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,11:37:27 PM,Chest,AP Landscape,666,10.38,90,2,9,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,11:45:26 PM,Knee R,Lateral,423,6,62,5,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,11:43:55 PM,Knee R,AP,88,9.49,62,6,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,12:00:01 AM,Wrist R,Lateral,815,8.11,57,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,12:27:35 AM,Chest,Lateral L,515,16.33,125,5,9,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,12:27:04 AM,Chest,PA,373,5.42,125,1,2,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,2:57:11 AM,Hand L,Lateral,"1,056",1.35,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,2:56:40 AM,Hand L,Lateral,449,3.77,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,2:56:22 AM,Hand L,Oblique,497,2.67,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,2:56:06 AM,Hand L,PA,606,2.58,52,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,6:14:25 AM,Chest,Lateral L,518,84.23,125,24,46,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,6:12:57 AM,Chest,AP Landscape,777,9.09,90,2,9,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,8:17:51 AM,Foot L,Oblique,149,3.24,55,3,10,rejected,Patient Moved
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,8:18:49 AM,Foot L,Lateral,480,5.8,60,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,8:18:14 AM,Foot L,Oblique,215,3.24,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,8:17:27 AM,Foot L,DP,195,4,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,8:37:59 AM,Wrist L,Scaphoid,353,0.55,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,8:37:11 AM,Wrist L,Lateral,251,1.96,57,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,8:36:43 AM,Wrist L,Lateral,271,3.03,57,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,8:35:56 AM,Wrist L,Oblique,471,3.49,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,8:35:37 AM,Wrist L,PA,479,3.49,55,2,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,9:21:04 AM,Foot L,Lateral,"1,032",3.54,60,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,9:20:44 AM,Foot L,Oblique,590,2.49,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,9:20:22 AM,Foot L,DP,558,2.03,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,9:35:33 AM,Knee R,Lateral,595,10.68,62,5,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,9:34:34 AM,Knee R,AP,538,9.17,62,5,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,9:40:32 AM,Elbow R,Lateral,362,3.92,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,9:41:25 AM,Elbow R,AP,393,4.37,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,10:31:16 AM,Ankle R,Lateral,302,5.43,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,10:30:52 AM,Ankle R,Oblique,203,4.83,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,10:30:27 AM,Ankle R,AP,168,4,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,10:46:50 AM,Knee L,Lateral,416,14.85,62,5,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,10:44:57 AM,Knee L,AP,375,12.18,62,5,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,11:54:04 AM,Foot L,Lateral,673,5.48,60,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,11:53:45 AM,Foot L,Oblique,354,3.85,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,11:53:11 AM,Foot L,DP,287,3.85,55,3,10,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,12:12:21 PM,Chest,Lateral L,435,66.92,125,12,23,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,12:11:22 PM,Chest,PA,293,8.07,125,2,3,confirmed,
123,QHSCHDXC05,Philips,Digital Diagnost,02/08/2020,12:29:04 PM,Knee R,Lateral,690,12.68,62,5,10,rejected,Not True Lateral
